idx,type,first,second,third,fourth,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
2261,INFJ,I,N,F,J,0.057941653160453806,0.011480280929227444,0.014991896272285251,0.024986493787142086,0.09305780659103187,0.015937331172339277,0.018233387358184763,0.04038357644516478,0.05172879524581307,0.0016207455429497568,0.006482982171799027,0.03403565640194489,0.02377093462992977,0.05226904376012966,0.05834683954619125,0.014586709886547812,0.0005402485143165856,0.034170718530524044,0.04376012965964344,0.06915180983252296,0.024581307401404646,0.00864397622906537,0.01917882225823879,0.001350621285791464,0.02174500270124257,0.0001350621285791464
2262,INFJ,I,N,F,J,0.05052983825989961,0.012827663134411601,0.01740100390407139,0.022532069157836027,0.08644729503625209,0.01572783045175683,0.014723926380368098,0.03602900167317345,0.048968209704406025,0.001003904071388734,0.006915783602900167,0.028778583379810374,0.015950920245398775,0.05041829336307864,0.05967651979921919,0.013831567205800335,0.00011154489682097045,0.03792526491912995,0.05086447295036252,0.07618516452872282,0.021639709983268265,0.006246514221974345,0.014054656999442276,0.0015616285554935863,0.018962632459564976,0.0006692693809258227
2263,ISFP,I,S,F,P,0.051,0.0138,0.0182,0.024,0.0946,0.0124,0.0174,0.0354,0.0562,0.0016,0.0088,0.041,0.0232,0.0548,0.0646,0.0138,0.0,0.0342,0.0462,0.0648,0.0196,0.0098,0.0154,0.0018,0.0202,0.0004
2264,ESTJ,E,S,T,J,0.05996573386636208,0.00799543118218161,0.02017894536455359,0.026841804683038265,0.08338092518560822,0.0140871882733676,0.01599086236436322,0.03597944031981725,0.051018465638682654,0.001142204454597373,0.008185798591281173,0.03026841804683038,0.018275271273557967,0.05216067009328003,0.06377308204835332,0.011993146773272416,0.0005711022272986865,0.03902531886541024,0.04511707595659623,0.06301161241195508,0.02132114981915096,0.007614696363982486,0.01675233200076147,0.0015229392727964973,0.019417475728155338,0.00019036740909956216
2265,ENTP,E,N,T,P,0.05494876703073978,0.011710392973764215,0.015876590474045715,0.021506587096047743,0.08985474608715235,0.011259993244004054,0.013624591825244906,0.037045377772773336,0.049769170138497916,0.0010133993919603649,0.010021393987163608,0.028149983110010133,0.019930188041887176,0.04616597230041662,0.04920617047629772,0.010809593514243892,0.0006755995946402432,0.034568179259092446,0.047629771422137146,0.060466163720301766,0.02105618736628758,0.009120594527643284,0.013399391960364824,0.001238599256840446,0.020605787636527418,0.0003377997973201216
2266,ESFP,E,S,F,P,0.05498101845791334,0.010996203691582667,0.017803377405419558,0.02277785050399267,0.08391150674172013,0.01806519177902867,0.014923419295719335,0.03429768294279356,0.048959287864903785,0.0013090718680455558,0.010210760570755335,0.033512239821966223,0.018588820526246892,0.05393376096347689,0.06794082995156434,0.015447048042937558,0.0005236287472182222,0.03743945542610289,0.048042937557271896,0.06623903652310512,0.023825107998429115,0.009032595889514335,0.013745254614478335,0.0007854431208273334,0.019897892394292446,0.0002618143736091111
2267,ENFP,E,N,F,P,0.05113792157938031,0.01110501782286811,0.015492185357828352,0.022621332602138743,0.08116259939676447,0.013298601590348232,0.013709898546750754,0.0381135179599671,0.051549218535782836,0.002056484782012613,0.00781464217164793,0.030024677817384153,0.0200164518782561,0.04469426926240746,0.05415409925966548,0.010830819851933095,0.0005483959418700301,0.03770222100356457,0.04071839868384974,0.06512201809706608,0.024814916369618866,0.00836303811351796,0.016588977241568412,0.0013709898546750755,0.021524540718398683,0.0008225939128050452
2268,INTJ,I,N,T,J,0.053925873880203756,0.008958369927981732,0.01949762866678377,0.021605480414544177,0.08308448972422273,0.010890567363428772,0.011241875988055507,0.03688740558580713,0.04408923239065519,0.0014052344985069384,0.003513086246267346,0.02336202353767785,0.018619357105216932,0.04408923239065519,0.050237133321623044,0.01370103636044265,0.0008782715615668365,0.04110310908132794,0.04602142982610223,0.058141577375724576,0.019673282979097137,0.008782715615668365,0.01370103636044265,0.003688740558580713,0.01809239416827683,0.0008782715615668365
2269,INTJ,I,N,T,J,0.05680891546615928,0.008290296276162,0.017260125033976625,0.02092960043490079,0.07814623539005164,0.015221527589018754,0.01861918999728187,0.03411253057896167,0.05327534656156564,0.000679532481652623,0.008154389779831475,0.03180212014134275,0.021337319923892362,0.05232400108725197,0.05585756999184561,0.012367491166077738,0.000679532481652623,0.0353356890459364,0.04851861918999728,0.07039956509921175,0.02568632780646915,0.007610763794509377,0.013998369122044033,0.0009513454743136721,0.019026909486273443,0.0005436259853220984
2270,INTJ,I,N,T,J,0.05658171615618424,0.009819967266775777,0.02010755202244564,0.02244563946691606,0.088379705400982,0.015782090250175358,0.013911620294599018,0.03834463408931494,0.04839841010053776,0.0010521393500116905,0.007715688566752397,0.030979658639233108,0.023614683189151275,0.050970306289455224,0.05763385550619593,0.014846855272387187,0.0008183306055646482,0.040332008417114804,0.04430675707271452,0.06534954407294832,0.021861117605798456,0.009469254150105215,0.012391863455693243,0.0016366612111292963,0.021627308861351415,0.00035071311667056346
2271,INFJ,I,N,F,J,0.052594670406732116,0.00876577840112202,0.012272089761570827,0.02208976157082749,0.09169004207573632,0.01384992987377279,0.015778401122019635,0.033660589060308554,0.04926367461430575,0.002629733520336606,0.007889200561009817,0.030855539971949508,0.019810659186535764,0.04680925666199159,0.05434782608695652,0.012798036465638148,0.001402524544179523,0.04207573632538569,0.050315568022440395,0.06276297335203367,0.020862552594670406,0.0091164095371669,0.016304347826086956,0.0008765778401122019,0.021563814866760168,0.0007012622720897616
2272,INFJ,I,N,F,J,0.05614500442086649,0.013262599469496022,0.017536103743000294,0.02637783672266431,0.0803124078986148,0.012967875036840553,0.017536103743000294,0.03551429413498379,0.042440318302387266,0.003389330975537872,0.007220748600058945,0.032419687592101384,0.023430592396109638,0.04627173592690834,0.05761862658414382,0.013852048334806955,0.0007368110816386678,0.036545829649277925,0.04140878278809313,0.06955496610669025,0.022399056881815503,0.006041850869437077,0.01606248157972296,0.0019157088122605363,0.017094017094017096,0.0008841732979664014
2273,INTP,I,N,T,P,0.0559042761867399,0.010200078462142017,0.02020400156924284,0.025107885445272655,0.08179678305217733,0.013142408787759905,0.017457826598666144,0.03511180855237348,0.047273440564927424,0.0021577089054531187,0.010003923107100824,0.03275794429187917,0.022165555119654765,0.04393879952922715,0.057081208316987056,0.014515496273048253,0.0005884660651235779,0.0345233424872499,0.04472342094939192,0.05747351902706944,0.019811690859160454,0.005492349941153394,0.014123185562965868,0.0013730874852883484,0.018242448018830914,0.0007846214201647705
2274,ENTP,E,N,T,P,0.05075187969924812,0.011654135338345865,0.016353383458646616,0.0212406015037594,0.08082706766917293,0.014285714285714285,0.016165413533834588,0.03778195488721805,0.04492481203007519,0.002255639097744361,0.005639097744360902,0.02669172932330827,0.019172932330827067,0.04567669172932331,0.05808270676691729,0.014097744360902255,0.0011278195488721805,0.03496240601503759,0.04830827067669173,0.07048872180451128,0.02462406015037594,0.007518796992481203,0.017669172932330827,0.0013157894736842105,0.021052631578947368,0.0005639097744360903
2275,ISFP,I,S,F,P,0.05221864951768489,0.011318327974276527,0.014405144694533762,0.02045016077170418,0.08591639871382636,0.013504823151125401,0.014790996784565916,0.03652733118971061,0.0490032154340836,0.0011575562700964631,0.009131832797427653,0.03369774919614148,0.019163987138263665,0.05209003215434083,0.05736334405144695,0.012733118971061093,0.00012861736334405144,0.03627009646302251,0.047073954983922826,0.07176848874598071,0.023408360128617363,0.007459807073954984,0.01427652733118971,0.0019292604501607716,0.02302250803858521,0.0002572347266881029
2276,INFP,I,N,F,P,0.051334455397932195,0.010218802596778072,0.013104111565280116,0.022962250540995433,0.08740081750420774,0.01502765087761481,0.014546766049531137,0.0415965376292378,0.047607597980283724,0.0019235393123346958,0.00949747535465256,0.03089685020437605,0.022962250540995433,0.04844914642943015,0.059990382303438325,0.013825438807405626,0.0009617696561673479,0.034743928829045444,0.03979321952392402,0.07081029093532099,0.024525126232267373,0.00877614811252705,0.014907429670593893,0.00024044241404183698,0.018754508295263286,0.0003606636210627555
2277,ENTJ,E,N,T,J,0.05407995618838992,0.013143483023001095,0.01725082146768894,0.022864184008762323,0.08173603504928806,0.013828039430449069,0.017524644030668127,0.032174151150054765,0.04463307776560788,0.0015060240963855422,0.006845564074479737,0.030805038335158817,0.02368565169769989,0.044906900328587074,0.05709200438116101,0.01273274917853231,0.0004107338444687842,0.035596933187294635,0.043948521358159916,0.06065169769989047,0.02108433734939759,0.0072562979189485215,0.011774370208105149,0.0015060240963855422,0.021495071193866375,0.0013691128148959474
2278,INTP,I,N,T,P,0.051307350764676865,0.00986679822397632,0.021049169544482816,0.026804801841802336,0.0810721920736721,0.013649070876500576,0.0164446637066272,0.03798717316230883,0.04867620457161651,0.001973359644795264,0.007893438579181056,0.029929287946061502,0.019404703173820096,0.045551718467357345,0.05887189606972537,0.019075809899687553,0.000493339911198816,0.03535602696924848,0.04982733103108041,0.06495642164117744,0.022529189278079263,0.006906758756783424,0.011675711231705311,0.0021378062818615358,0.019240256536753823,0.000164446637066272
2279,ISTJ,I,S,T,J,0.04637855744616774,0.015359132660743863,0.019424785423881947,0.02484565577473272,0.06881493750941123,0.013100436681222707,0.020177684083722332,0.03372985996084927,0.03869899111579581,0.006023189278723084,0.009486523113988857,0.032073482909200424,0.02439391657882849,0.03719319379611504,0.05812377653967776,0.01912362595994579,0.003915073031170005,0.02966420719771119,0.033428700496913114,0.07107363348893239,0.02439391657882849,0.006474928474627315,0.020328263815690407,0.003011594639361542,0.013552175877126938,0.0021081162475530793
2280,INFJ,I,N,F,J,0.051332955190017016,0.011627906976744186,0.01914350538854226,0.021837776517300057,0.0768576290414067,0.012762336925694838,0.016449234259784458,0.030629608621667612,0.05048213272830403,0.0012762336925694838,0.006806579693703914,0.027084515031196823,0.022830402722631878,0.04608621667612025,0.058564946114577424,0.016449234259784458,0.0014180374361883153,0.03757799205899036,0.045519001701644926,0.06593874078275666,0.028786159954622803,0.008224617129892229,0.019001701644923426,0.0019852524106636414,0.01942711287577992,0.0012762336925694838
2281,INTP,I,N,T,P,0.0579575750550597,0.00973687260925003,0.01344615741277385,0.02700822997565782,0.08044511417642286,0.011127854410571462,0.01680769676596731,0.037092848035238206,0.04497507824272633,0.0022023878520922684,0.010200533209690506,0.027703720876318536,0.022255708821142924,0.05285730845021444,0.05784165990494958,0.010084618059580388,0.0003477454503303582,0.035933696534137013,0.04080213283876202,0.06734670221397937,0.022487539121363163,0.006143502955836328,0.01947374521850006,0.0010432363509910744,0.018778254317839343,0.000579575750550597
2282,INFP,I,N,F,P,0.055239857275009914,0.014140346240253733,0.01400819347165323,0.025901942645698426,0.08140610545790934,0.013215276860050218,0.014272499008854236,0.03449187260473107,0.042288885952160696,0.0025109026034095413,0.010704374256640677,0.031055900621118012,0.02286242896788688,0.0485000660763843,0.05986520417602749,0.011100832562442183,0.0006607638430025109,0.03568124752213559,0.042288885952160696,0.06832298136645963,0.026694859257301442,0.007797013347429629,0.014668957314655742,0.0006607638430025109,0.02352319281088939,0.0005286110744020088
2283,INFP,I,N,F,P,0.05400765878779876,0.012808662353096528,0.021523834675821998,0.028258286016109864,0.09124521325762577,0.0159778159249967,0.01571371979400502,0.03221972798098508,0.055592235573748844,0.0019807209824376074,0.007130595536775386,0.03538888155288525,0.02403274792024297,0.05532813944275716,0.05915753334213654,0.01624191205598838,0.001320480654958405,0.039218275452264625,0.045292486465073285,0.06589198468242441,0.020731546282846958,0.00845107619173379,0.014789383335534135,0.0014525287204542453,0.017958536907434305,0.001584576785950086
2284,INFJ,I,N,F,J,0.056497912317327766,0.01069937369519833,0.015135699373695199,0.025052192066805846,0.08846555323590814,0.012917536534446765,0.016049060542797495,0.03562108559498956,0.04971294363256785,0.0015657620041753654,0.007045929018789144,0.027400835073068893,0.02074634655532359,0.04932150313152401,0.061586638830897704,0.015396659707724426,0.00039144050104384135,0.0360125260960334,0.04697286012526096,0.06889352818371608,0.02374739039665971,0.008742171189979123,0.012526096033402923,0.0016962421711899792,0.020615866388308975,0.0
2285,ISTP,I,S,T,P,0.05358504958047292,0.011823035850495805,0.016399694889397406,0.028794813119755912,0.07608695652173914,0.016781083142639208,0.015255530129672006,0.03051106025934401,0.057589626239511825,0.002097635392829901,0.008771929824561403,0.034515636918382914,0.02135774218154081,0.052822273073989325,0.06292906178489703,0.013539282990083905,0.0005720823798627002,0.03260869565217391,0.04538520213577422,0.06407322654462243,0.02326468344774981,0.004004576659038902,0.01887871853546911,0.0011441647597254005,0.01792524790236461,0.0015255530129672007
2286,ENTJ,E,N,T,J,0.05696747792375619,0.011199655395218609,0.017014861081197503,0.02390695670902434,0.08852035321990093,0.015507215162610381,0.018845573982339006,0.03672194701701486,0.046844712470385526,0.0018307129011415034,0.009045875511522722,0.03047598535429679,0.019276329959078183,0.051152272237777296,0.059336635795821664,0.012922679302175317,0.0004307559767391773,0.03962954986000431,0.04092181779022184,0.0645057075166918,0.01970708593581736,0.010661210424294637,0.014322636226577644,0.0011845789360327374,0.016691794098643117,0.0009692009476631488
2287,INFJ,I,N,F,J,0.05569276364534453,0.011484317115337121,0.014448011854778958,0.027537663620647072,0.09101012595702643,0.01543591010125957,0.017411706594220797,0.03889849345517412,0.04865398863917016,0.001111385527290689,0.008150160533465053,0.032600642133860214,0.017164732032600643,0.053223018029143,0.05915040750802667,0.010990367992096814,0.00012348728081007656,0.03988639170165473,0.050135836008891085,0.05655717461101507,0.021980735984193627,0.010125957026426277,0.013954062731538652,0.0004939491232403062,0.019510990367992097,0.0007409236848604594
